datetime,symbol,open,high,low,close,volumefrom,volumeto
2026-01-12 12:00:00+00:00,BTC,90512.17,90760.04,90500.98,90678.72,517.79,46936979.63
2026-01-12 13:00:00+00:00,BTC,90678.72,90727.12,90435.91,90523.58,737.45,66788672.97
2026-01-12 14:00:00+00:00,BTC,90523.58,91025.69,90020.58,90804.6,2541.06,230075730.47
2026-01-12 15:00:00+00:00,BTC,90804.6,91598.31,90614.93,91588.55,2960.68,270020697.05
2026-01-12 16:00:00+00:00,BTC,91588.55,92262.34,91516.95,92068.44,3236.31,297478482.58
2026-01-12 17:00:00+00:00,BTC,92068.44,92260.08,90963.56,91439.03,2585.83,236903404.96
2026-01-12 18:00:00+00:00,BTC,91439.03,91880.09,91337.49,91628.45,1521.02,139378695.06
2026-01-12 19:00:00+00:00,BTC,91628.45,91815.71,91363.82,91795.94,1095.28,100384795.57
2026-01-12 20:00:00+00:00,BTC,91795.94,91986.2,91341.28,91418.48,1027.59,94151063.64
2026-01-12 21:00:00+00:00,BTC,91418.48,91440.78,90868.33,90980.42,1288.41,117559527.65
2026-01-12 22:00:00+00:00,BTC,90980.42,91363.67,90980.42,91156.43,572.46,52216829.42
2026-01-12 23:00:00+00:00,BTC,91156.43,91228.96,90980.08,91199.65,446.01,40638911.57
2026-01-13 00:00:00+00:00,BTC,91199.65,91455.92,91161.57,91382.05,804.89,73496527.45
2026-01-13 01:00:00+00:00,BTC,91382.05,91450.59,90944.45,91091.78,630.32,57470056.96
2026-01-13 02:00:00+00:00,BTC,91091.78,91282.96,91021.3,91029.38,473.57,43164528.69
2026-01-13 03:00:00+00:00,BTC,91029.38,91367.93,91015.41,91316.29,442.77,40384469.38
2026-01-13 04:00:00+00:00,BTC,91316.29,91555.19,91254.78,91419.88,472.71,43193476.33
2026-01-13 05:00:00+00:00,BTC,91419.88,92162.05,91385.51,91829.57,1230.83,113073304.55
2026-01-13 06:00:00+00:00,BTC,91829.57,92180.58,91709.19,92095.75,881.04,81001461.25
2026-01-13 07:00:00+00:00,BTC,92095.75,92118.15,91814.09,91849.99,421.92,38791028.12
2026-01-13 08:00:00+00:00,BTC,91849.99,92172.15,91835.67,92081.81,519.11,47753886.14
2026-01-13 09:00:00+00:00,BTC,92081.81,92593.23,91871.95,92190.38,1762.94,162670936.3
2026-01-13 10:00:00+00:00,BTC,92190.38,92263.6,91936.4,92047.8,558.67,51457434.64
2026-01-13 11:00:00+00:00,BTC,92047.8,92172.15,91873.97,91908.24,466.18,42894854.83
2026-01-13 12:00:00+00:00,BTC,91908.24,92060.08,91820.09,92019.05,470.88,43309146.68
2026-01-13 13:00:00+00:00,BTC,92019.05,92525.37,91894.58,91982.65,2169.71,199920181.46
2026-01-13 14:00:00+00:00,BTC,91982.65,92846.34,91696.82,92399.34,3971.68,366879511.25
2026-01-13 15:00:00+00:00,BTC,92399.34,93422.37,92047.73,93420.8,4395.67,407504298.59
2026-01-13 16:00:00+00:00,BTC,93420.8,93742.24,93044.85,93374.77,4686.43,437900208.72
2026-01-13 17:00:00+00:00,BTC,93374.77,93478.71,93072.76,93201.95,2138.42,199540550.7
2026-01-13 18:00:00+00:00,BTC,93201.95,93848.02,93153.05,93605.07,2597.66,242953627.32
2026-01-13 19:00:00+00:00,BTC,93605.07,94233.75,93448.58,94218.74,2955.21,277335288.88
2026-01-13 20:00:00+00:00,BTC,94218.74,94500.06,94132.18,94416.76,4123.44,388934866.18
2026-01-13 21:00:00+00:00,BTC,94416.76,94509.11,94019.32,94087.11,2498.41,235685000.19
2026-01-13 22:00:00+00:00,BTC,94087.11,96126.37,94084.88,95715.33,5299.85,505332462.64
2026-01-13 23:00:00+00:00,BTC,95715.33,96082.38,95042.98,95374.03,2098.27,200359717.27
2026-01-14 00:00:00+00:00,BTC,95374.03,95625.46,95138.74,95207.33,1571.38,149879971.17
2026-01-14 01:00:00+00:00,BTC,95207.33,95539.48,95094.46,95205.85,1493.46,142361693.06
2026-01-14 02:00:00+00:00,BTC,95205.85,95523.57,95163.05,95309.01,1330.4,126870495.82
2026-01-14 03:00:00+00:00,BTC,95309.01,95679.33,95238.36,95673.61,894.83,85407426.31
2026-01-14 04:00:00+00:00,BTC,95673.61,95754.29,95186.02,95201.76,806.03,76900335.83
2026-01-14 05:00:00+00:00,BTC,95201.76,95244.96,94940.42,94991.6,1361.91,129450426.19
2026-01-14 06:00:00+00:00,BTC,94991.6,95005.05,94530.69,94998.43,1347.65,127729823.09
2026-01-14 07:00:00+00:00,BTC,94998.43,95214.23,94835.2,95186.4,1181.16,112218383.02
2026-01-14 08:00:00+00:00,BTC,95186.4,95293.91,94873.34,94875.13,743.22,70684247.86
2026-01-14 09:00:00+00:00,BTC,94875.13,95168.02,94857.86,95065.73,756.6,71893749.79
2026-01-14 10:00:00+00:00,BTC,95065.73,95269.6,94868.03,95065.25,1182.46,112403221.02
2026-01-14 11:00:00+00:00,BTC,95065.25,95072.05,94700.68,94755.19,755.55,71679624.28
2026-01-14 12:00:00+00:00,BTC,94755.19,95121.45,94649.4,95039.45,843.04,80054460.13
2026-01-14 13:00:00+00:00,BTC,95039.45,95205.25,94859.52,94965.29,1119.97,106414079.88
2026-01-14 14:00:00+00:00,BTC,94965.29,96810.93,94950.98,96494.45,5363.13,514899991.16
2026-01-14 15:00:00+00:00,BTC,96494.45,97085.81,96184.08,96767.69,7020.13,678908601.58
2026-01-14 16:00:00+00:00,BTC,96767.69,97715.67,96746.8,97317.98,6279.2,611152728.76
2026-01-14 17:00:00+00:00,BTC,97317.98,97825.1,96819.32,96976.34,4310.74,419832393.51
2026-01-14 18:00:00+00:00,BTC,96976.34,97127.54,96249.48,96815.02,2899.99,280609616.0
2026-01-14 19:00:00+00:00,BTC,96815.02,97651.1,96687.31,97266.0,2062.75,200525995.96
2026-01-14 20:00:00+00:00,BTC,97266.0,97943.22,97204.57,97666.82,3321.32,324051501.02
2026-01-14 21:00:00+00:00,BTC,97666.82,97728.07,97390.73,97569.43,1668.56,162745536.69
2026-01-14 22:00:00+00:00,BTC,97569.43,97583.78,96803.37,96889.87,1664.55,161870302.0
2026-01-14 23:00:00+00:00,BTC,96889.87,97378.85,96862.2,96945.09,800.16,77680824.22
2026-01-15 00:00:00+00:00,BTC,96945.09,96991.03,96485.2,96643.79,1067.81,103248358.02
2026-01-15 01:00:00+00:00,BTC,96643.79,96968.34,96294.59,96433.28,1076.6,103976170.07
2026-01-15 02:00:00+00:00,BTC,96433.28,96597.98,96088.36,96310.43,1049.17,101064044.66
2026-01-15 03:00:00+00:00,BTC,96310.43,96371.11,95746.03,95950.82,1178.08,113113806.56
2026-01-15 04:00:00+00:00,BTC,95950.82,96352.62,95920.73,96289.85,789.39,75907794.48
2026-01-15 05:00:00+00:00,BTC,96289.85,96481.79,96211.74,96408.31,787.93,75921879.06
2026-01-15 06:00:00+00:00,BTC,96408.31,96556.38,96152.34,96214.37,885.04,85309862.71
2026-01-15 07:00:00+00:00,BTC,96214.37,96737.77,96168.82,96615.86,596.78,57570560.78
2026-01-15 08:00:00+00:00,BTC,96615.86,96648.02,96284.38,96630.4,690.15,66584519.0
2026-01-15 09:00:00+00:00,BTC,96630.4,97178.67,96546.13,97032.51,968.07,93764665.49
2026-01-15 10:00:00+00:00,BTC,97032.51,97063.12,96728.7,96793.11,727.71,70481342.52
2026-01-15 11:00:00+00:00,BTC,96793.11,96908.45,96566.55,96569.61,609.22,58929111.62
2026-01-15 12:00:00+00:00,BTC,96569.61,96989.69,96502.92,96962.97,693.64,67078207.41
2026-01-15 13:00:00+00:00,BTC,96962.97,97007.48,96597.52,96831.64,1166.74,112987372.95
2026-01-15 14:00:00+00:00,BTC,96831.64,97130.61,95559.28,96030.82,3577.67,344877973.79
2026-01-15 15:00:00+00:00,BTC,96030.82,96747.15,95410.21,96721.29,4153.14,398658127.16
2026-01-15 16:00:00+00:00,BTC,96721.29,96903.62,96238.11,96704.47,2639.16,254703131.59
2026-01-15 17:00:00+00:00,BTC,96704.47,97042.84,96387.29,96593.61,1714.29,165768200.39
2026-01-15 18:00:00+00:00,BTC,96593.61,96596.84,95722.06,95821.04,2059.16,197880608.99
2026-01-15 19:00:00+00:00,BTC,95821.04,95899.08,95166.38,95476.63,2254.8,215440050.88
2026-01-15 20:00:00+00:00,BTC,95476.63,95629.01,95102.98,95228.75,2581.37,246075975.99
2026-01-15 21:00:00+00:00,BTC,95228.75,95598.82,95161.55,95560.46,949.15,90532149.57
2026-01-15 22:00:00+00:00,BTC,95560.46,95843.04,95472.6,95563.09,531.82,50864029.87
2026-01-15 23:00:00+00:00,BTC,95563.09,95701.15,95388.91,95583.86,479.27,45787989.4
2026-01-16 00:00:00+00:00,BTC,95583.86,95810.48,95552.8,95609.81,567.24,54285343.49
2026-01-16 01:00:00+00:00,BTC,95609.81,95835.5,95403.82,95646.17,554.61,53025050.63
2026-01-16 02:00:00+00:00,BTC,95646.17,95656.79,95365.63,95478.7,732.16,69905201.71
2026-01-16 03:00:00+00:00,BTC,95478.7,95560.86,95302.09,95322.55,305.4,29142164.74
2026-01-16 04:00:00+00:00,BTC,95322.55,95554.37,95123.12,95237.15,594.13,56630976.67
2026-01-16 05:00:00+00:00,BTC,95237.15,95660.24,95222.8,95635.87,714.16,68165763.74
2026-01-16 06:00:00+00:00,BTC,95635.87,95800.19,95505.59,95716.24,602.77,57660823.13
2026-01-16 07:00:00+00:00,BTC,95716.24,95758.46,95456.52,95635.3,342.38,32726046.48
2026-01-16 08:00:00+00:00,BTC,95635.3,95827.46,95553.26,95648.43,457.77,43809807.58
2026-01-16 09:00:00+00:00,BTC,95648.43,95753.5,95568.8,95590.9,277.33,26524405.1
2026-01-16 10:00:00+00:00,BTC,95590.9,95610.31,95260.29,95278.57,592.62,56531230.69
2026-01-16 11:00:00+00:00,BTC,95278.57,95443.32,95226.26,95392.72,520.41,49610044.32
2026-01-16 12:00:00+00:00,BTC,95392.72,95548.62,95330.37,95427.25,464.02,44288823.95
2026-01-16 13:00:00+00:00,BTC,95427.25,95552.13,95267.08,95419.86,582.58,55598953.12
2026-01-16 14:00:00+00:00,BTC,95419.86,95787.7,95150.6,95157.65,1845.09,176051173.78
2026-01-16 15:00:00+00:00,BTC,95157.65,95631.44,94246.25,94544.17,3865.16,366369023.74
2026-01-16 16:00:00+00:00,BTC,94544.17,94966.6,94466.26,94840.89,1655.64,156887078.4
2026-01-16 17:00:00+00:00,BTC,94840.89,95093.35,94532.64,95045.88,1009.32,95668442.6
2026-01-16 18:00:00+00:00,BTC,95045.88,95187.73,94938.18,94965.84,1065.26,101293185.43
2026-01-16 19:00:00+00:00,BTC,94965.84,95024.37,94792.62,94957.96,854.52,81119290.86
2026-01-16 20:00:00+00:00,BTC,94957.96,95549.05,94637.82,95540.45,2292.8,218072545.88
2026-01-16 21:00:00+00:00,BTC,95540.45,95582.07,95323.24,95487.76,1315.86,125620568.77
2026-01-16 22:00:00+00:00,BTC,95487.76,95542.75,95222.44,95483.26,556.79,53102118.02
2026-01-16 23:00:00+00:00,BTC,95483.26,95551.71,95403.81,95521.19,295.23,28189069.97
2026-01-17 00:00:00+00:00,BTC,95521.19,95550.97,95398.35,95433.51,274.35,26195311.0
2026-01-17 01:00:00+00:00,BTC,95433.51,95501.25,95349.56,95361.16,346.78,33088981.74
2026-01-17 02:00:00+00:00,BTC,95361.16,95389.59,95163.45,95332.11,287.23,27364922.5
2026-01-17 03:00:00+00:00,BTC,95332.11,95353.62,95237.09,95335.98,168.1,16018239.96
2026-01-17 04:00:00+00:00,BTC,95335.98,95338.01,95228.59,95274.7,153.57,14632741.66
2026-01-17 05:00:00+00:00,BTC,95274.7,95357.18,95256.6,95284.23,202.94,19339308.75
2026-01-17 06:00:00+00:00,BTC,95284.23,95307.48,95159.73,95199.24,136.93,13039115.26
2026-01-17 07:00:00+00:00,BTC,95199.24,95199.31,95020.08,95070.99,195.75,18615347.89
2026-01-17 08:00:00+00:00,BTC,95070.99,95230.0,95004.98,95221.0,178.74,17005446.42
2026-01-17 09:00:00+00:00,BTC,95221.0,95262.53,95145.53,95228.98,118.0,11234312.75
2026-01-17 10:00:00+00:00,BTC,95228.98,95242.15,95076.81,95077.66,130.76,12439994.46
2026-01-17 11:00:00+00:00,BTC,95077.66,95290.29,95041.79,95286.3,142.47,13560859.78
2026-01-17 12:00:00+00:00,BTC,95286.3,95362.44,95204.2,95226.38,155.73,14836067.48
2026-01-17 13:00:00+00:00,BTC,95226.38,95412.98,95166.01,95407.42,246.84,23527390.83
2026-01-17 14:00:00+00:00,BTC,95407.42,95510.46,95323.55,95439.55,364.51,34781423.11
2026-01-17 15:00:00+00:00,BTC,95439.55,95607.52,95401.18,95546.93,480.75,45916777.58
2026-01-17 16:00:00+00:00,BTC,95546.93,95549.62,95188.2,95276.95,520.47,49628083.24
